cd_cvm;cnpj;empresa;ano;roe;roa;endividamento;liquidez_corrente;margem_operacional;caixa;crescimento_receita;crescimento_ativos;receita;ativo_total;lucro_liquido;patrimonio_liquido
020397;02.509.491/0001-26;CONC ECOVIAS IMIGRANTES S.A.;2024;136.523957409;16.4751964127;87.9323770528;0.719742369542;57.5435461519;394955000;4.45351826672;7.16680011832;1807565000;3362054000;553905000;405720000
020397;02.509.491/0001-26;CONC ECOVIAS IMIGRANTES S.A.;2025;113.398319544;13.5227218404;88.0750244847;0.825501212372;54.2365743808;27779000;7.72558663174;23.8171962735;1947210000;4162801000;562924000;496413000
017671;02.558.157/0001-62;TELEFÔNICA BRASIL S.A;2020;6.85846598614;4.38716034554;36.0329211458;1.06633725469;15.2613063271;5762081000;;;43126472000;108738378000;4770527000;69556764000
017671;02.558.157/0001-62;TELEFÔNICA BRASIL S.A;2021;8.89829380245;5.38575715131;39.4742714629;0.93769957681;16.0928650771;6448483000;2.10112480335;6.36863923058;44032613000;115663533000;6229357000;70006196000
017671;02.558.157/0001-62;TELEFÔNICA BRASIL S.A;2022;5.92776538139;3.40652407761;42.5327444924;0.779582710891;13.7338705504;2273834000;9.10359101332;2.98966312917;48041162000;119121483000;4057902000;68455847000
017671;02.558.157/0001-62;TELEFÔNICA BRASIL S.A;2023;7.23850494317;4.17430952547;42.3318826437;0.958214782338;15.1973167986;4358276000;8.44898172946;1.35701550996;52100151000;120737980000;5039977000;69627320000
017671;02.558.157/0001-62;TELEFÔNICA BRASIL S.A;2024;7.96185129993;4.4479766809;44.1338890499;0.940489091015;15.5313896409;6691098000;7.18788127889;3.48083759559;55845048000;124940673000;5557332000;69799495000
017671;02.558.157/0001-62;TELEFÔNICA BRASIL S.A;2025;8.95260717671;4.82350325179;46.1218038882;0.99897592294;16.5438006544;7032339000;6.71492304922;2.50601739595;59595000000;128071708000;6177543000;69002726000
026468;02.560.878/0001-07;HOSPITAL ANCHIETA S.A.;2020;72.0391930201;12.0523647482;83.2697116071;1.97287228068;21.9685635939;7955000;;;260017000;217169000;26174000;36333000
026468;02.560.878/0001-07;HOSPITAL ANCHIETA S.A.;2021;36.8657256605;14.7576135145;59.9692851555;1.71409691164;22.3002178874;28802000;41.7365018441;43.0217940866;368539000;310599000;45837000;124335000
026468;02.560.878/0001-07;HOSPITAL ANCHIETA S.A.;2022;-12.7470543046;-2.43332241403;80.910708028;1.89782036799;19.4753942017;23319000;52.5000067835;576.195351563;562022000;2100256000;-51106000;400924000
026468;02.560.878/0001-07;HOSPITAL ANCHIETA S.A.;2023;-19.9339332197;-3.5754152342;82.0636740637;2.02243519802;14.4641032363;43868000;-0.229350452473;0.450278442247;560733000;2109713000;-75431000;378405000
026468;02.560.878/0001-07;HOSPITAL ANCHIETA S.A.;2024;-29.9472182253;-4.26232408737;85.7672119818;2.3248058585;9.32145216944;31255000;-2.83432578429;-3.02126402975;544840000;2045973000;-87206000;291199000
026468;02.560.878/0001-07;HOSPITAL ANCHIETA S.A.;2025;-45.7308278008;-4.17403494479;90.8726013818;1.78890541152;8.88004512733;49703000;6.39692386756;6.54847351358;579693000;2179953000;-90992000;198973000
017493;02.591.787/0001-39;CAPITALPART PARTICIPACOES S.A.;2020;20.6279319748;;;0;;0;;;0;0;-397814;-1928521
017493;02.591.787/0001-39;CAPITALPART PARTICIPACOES S.A.;2021;45.154868622;;;0;;0;;;0;0;-1587782;-3516303
017493;02.591.787/0001-39;CAPITALPART PARTICIPACOES S.A.;2022;20.1363697068;-31.0815823129;254.355441252;0.0229979760084;;124449;;;0;2852432;-886581;-4402884
017493;02.591.787/0001-39;CAPITALPART PARTICIPACOES S.A.;2023;-1336.43894152;-143.584629641;89.2561773546;0.215003633937;;165931;;-25.4702653735;0;2125910;-3052480;228404
017493;02.591.787/0001-39;CAPITALPART PARTICIPACOES S.A.;2024;-735.38324108;-174.49791777;76.2711593055;0.440590030166;;381265;;-26.5468905081;0;1561547;-2724867;370537
017493;02.591.787/0001-39;CAPITALPART PARTICIPACOES S.A.;2025;-649.971590086;-252.436116265;61.1619769055;0.844074105437;;454864;;-43.1220449977;0;888176;-2242077;344950
025496;02.635.522/0001-95;JALLES MACHADO S.A.;2020;12.729347497;3.0074880652;76.3735881521;2.16595275252;27.6457737969;389082000;;;891261000;2544449000;76524000;601162000
025496;02.635.522/0001-95;JALLES MACHADO S.A.;2021;15.00453792;4.92470317257;67.1785749163;2.58200639149;47.8792764325;1194100000;21.788679186;36.0255992555;1085455000;3461102000;170449000;1135983000
025496;02.635.522/0001-95;JALLES MACHADO S.A.;2022;27.9325195917;9.12749842819;67.3230393762;2.71255186694;51.8913815936;1242658000;33.4991317005;22.7895623995;1449073000;4249872000;387907000;1388729000
025496;02.635.522/0001-95;JALLES MACHADO S.A.;2023;35.7378316825;11.3142717439;68.340911546;2.47047722732;57.1970637568;999121000;17.8331250392;43.9826187706;1707488000;6119077000;692329000;1937244000
025496;02.635.522/0001-95;JALLES MACHADO S.A.;2024;4.10255075532;1.27005016458;69.0424265213;2.88315402146;19.6322860937;1049863000;11.8325868176;9.52534181217;1909528000;6701940000;85118000;2074758000
025496;02.635.522/0001-95;JALLES MACHADO S.A.;2025;-2.79307297933;-0.783876274482;71.9349877256;2.19039754956;20.1842585111;1237342000;22.4339732122;6.50059535;2337911000;7137606000;-55950000;2003170000
018430;02.643.896/0001-52;REAL AI PIC SEC DE CREDITOS IMOBILIARIO S.A.;2020;98.1379491214;1.86467873907;98.0999411993;0.985977011494;;1540000;;;0;200678000;3742000;3813000
018430;02.643.896/0001-52;REAL AI PIC SEC DE CREDITOS IMOBILIARIO S.A.;2021;98.7647877523;3.15716883651;96.803345698;1.05693761815;;2508000;;-10.3972533113;0;179813000;5677000;5748000
018538;02.664.042/0001-52;TERMINAL GARAGEM MENEZES CORTES S.A.;2020;-4.25696113826;-4.09967708316;3.6947496113;0.759306358382;-22.3969531298;1506000;;;16279000;117058000;-4799000;112733000
018538;02.664.042/0001-52;TERMINAL GARAGEM MENEZES CORTES S.A.;2021;-4.09614301412;-3.5057493974;14.4134034062;0.803169499311;-16.7700337734;8187000;0.036857300817;8.09598660493;16285000;126535000;-4436000;108297000
018538;02.664.042/0001-52;TERMINAL GARAGEM MENEZES CORTES S.A.;2022;2.27401932916;1.9973685462;12.1657181808;0.58752276146;31.6966966967;5119000;22.6895916488;-0.291618919666;19980000;126166000;2520000;110817000
018538;02.664.042/0001-52;TERMINAL GARAGEM MENEZES CORTES S.A.;2023;-54.6549328393;-50.4737585711;7.6501315636;0.846101579752;-174.234681221;2770000;0.875875875876;-38.8511960433;20155000;77149000;-38940000;71247000
018538;02.664.042/0001-52;TERMINAL GARAGEM MENEZES CORTES S.A.;2024;15.5100443517;15.0707503687;2.83231932153;4.46134817563;68.5468874524;4965000;12.0615231952;12.4888203347;22586000;86784000;13079000;84326000
018554;02.682.287/0001-02;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2020;;0;41.6254115779;406.834179357;-92.2535211268;4000;;;7242000;342584000;0;0
018554;02.682.287/0001-02;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2021;;0;17.2258347337;513.757352941;-145.089890686;4000;52.8445180889;-20.0955094225;11069000;273740000;0;0
018554;02.682.287/0001-02;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2022;;0;16.8796966799;36.7287938309;93.7820512821;9000;153.681452706;6.94819902097;28080000;292760000;0;0
018554;02.682.287/0001-02;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2023;;0;16.6670884154;11.2751973366;101.071702748;3810000;15.9722222222;7.98742997677;32565000;316144000;0;0
019593;02.724.983/0001-34;SANESALTO SANEAMENTO S.A.;2020;99.13953096;9.50532207448;90.4121776829;1.0012987013;45.1662995197;2710000;;;27691000;61818000;5876000;5927000
019593;02.724.983/0001-34;SANESALTO SANEAMENTO S.A.;2021;130.815234498;7.9554373002;93.9185697058;1.02178630327;40.7844410767;768000;0.0830594778087;-15.4922514478;27714000;52241000;4156000;3177000
019593;02.724.983/0001-34;SANESALTO SANEAMENTO S.A.;2022;54.3352601156;5.87902998023;89.1800831215;1;34.9210543701;1232000;9.23720863102;-5.12049922475;30274000;49566000;2914000;5363000
019593;02.724.983/0001-34;SANESALTO SANEAMENTO S.A.;2023;68.3801874163;16.0323073382;76.5541629177;1.24775240671;48.3552998995;1914000;18.2929246218;-3.58108380745;35812000;47791000;7662000;11205000
019593;02.724.983/0001-34;SANESALTO SANEAMENTO S.A.;2024;154.135665282;-467.923144617;403.5787621;0.254946212292;-242.66487214;1013000;-68.8791466548;-85.7337155531;11145000;6818000;-31903000;-20698000
018236;02.736.470/0001-43;CONFIANZA SECURITIZADORA SA;2020;;0;49.4117647059;11.1428571429;;49000;;;0;85000;0;0
018236;02.736.470/0001-43;CONFIANZA SECURITIZADORA SA;2021;486.585365854;-831.25;270.833333333;0.307692307692;;40000;;-43.5294117647;0;48000;-399000;-82000
018236;02.736.470/0001-43;CONFIANZA SECURITIZADORA SA;2022;74.9235474006;-4083.33333333;5550;6;;6000;;-87.5;0;6000;-245000;-327000
017922;02.762.113/0001-50;BRAZILIAN FINANCE E REAL ESTATE S.A.;2020;4.59979450156;4.40323906866;4.27313508956;13.2146994208;;7000;;;0;192154000;8461000;183943000
017922;02.762.113/0001-50;BRAZILIAN FINANCE E REAL ESTATE S.A.;2021;;4.95181980486;0.0781845073772;;186.726286174;13000;;29.1313217523;9952000;248131000;12287000;0
017922;02.762.113/0001-50;BRAZILIAN FINANCE E REAL ESTATE S.A.;2022;;6.90138746461;0.0341826404775;;145.590773576;150000;28.0747588424;-8.03809278164;12746000;228186000;15748000;0
017922;02.762.113/0001-50;BRAZILIAN FINANCE E REAL ESTATE S.A.;2023;;6.49244822542;0;;165.758127803;27000;11.9723834929;7.56093713024;14272000;245439000;15935000;0
017914;02.762.115/0001-49;MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.;2020;9.94998489971;-63.356863113;736.753359443;0.00812931466024;-556.640625;15000;;;256000;127923000;-81048000;-814554000
017892;02.762.121/0001-04;SANTOS BRASIL PARTICIPACOES S.A.;2020;-0.656157466348;-0.32537576278;50.4119392878;4.1807507777;6.40419207735;643861000;;;929563000;4229264000;-13761000;2097210000
017892;02.762.121/0001-04;SANTOS BRASIL PARTICIPACOES S.A.;2021;12.423579069;5.71788456031;53.9755449815;2.37063840372;24.5565036249;823340000;65.0484152231;12.3674710304;1534229000;4752317000;271732000;2187228000
017892;02.762.121/0001-04;SANTOS BRASIL PARTICIPACOES S.A.;2022;20.519541704;9.87541501118;51.8731209807;1.40519010793;31.2034996669;614631000;25.9160790208;-8.49352010819;1931841000;4348678000;429450000;2092883000
017892;02.762.121/0001-04;SANTOS BRASIL PARTICIPACOES S.A.;2023;22.7469510847;10.7119924297;52.908007804;0.933688495229;36.492054756;367481000;10.5124593587;8.25922268791;2134925000;4707845000;504304000;2217018000
017892;02.762.121/0001-04;SANTOS BRASIL PARTICIPACOES S.A.;2024;112.188085442;13.3889197462;88.0656491343;1.18451920184;41.5870942496;730094000;35.9774230945;17.7107997396;2903016000;5541642000;741966000;661359000
017892;02.762.121/0001-04;SANTOS BRASIL PARTICIPACOES S.A.;2025;81.1875083245;14.7587145961;81.8214465492;1.1540579192;46.2055888851;735017000;24.9532899578;6.57666085251;3627414000;5906097000;871664000;1073643000
017884;02.762.124/0001-30;BETAPART PARTICIPACOES S.A.;2020;-15.1592356688;-15.1592356688;0;;;746000;;;0;785000;-119000;785000
017884;02.762.124/0001-30;BETAPART PARTICIPACOES S.A.;2021;-15.952732644;-15.952732644;0;;;652000;;-13.7579617834;0;677000;-108000;677000
017884;02.762.124/0001-30;BETAPART PARTICIPACOES S.A.;2022;-10.2605863192;-10.2605863192;0;;;600000;;-9.30576070901;0;614000;-63000;614000
017884;02.762.124/0001-30;BETAPART PARTICIPACOES S.A.;2023;-9.83899821109;-9.83899821109;0;;;538000;;-8.95765472313;0;559000;-55000;559000
017884;02.762.124/0001-30;BETAPART PARTICIPACOES S.A.;2024;-22.0524017467;-22.0524017467;0;;;440000;;-18.0679785331;0;458000;-101000;458000
017884;02.762.124/0001-30;BETAPART PARTICIPACOES S.A.;2025;-27.9329608939;-27.9329608939;0;;;334000;;-21.8340611354;0;358000;-100000;358000
018406;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2020;70.8071278826;40.2562574493;43.1466030989;1.95924591073;53.8765631303;4319000;;;12395000;16780000;6755000;9540000
018406;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2021;7.39588489005;5.20190968769;29.6648100259;2.92777451556;-18.7379265937;1297000;0.233965308592;19.8331346841;12424000;20108000;1046000;14143000
018406;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2022;4.83708290141;3.49239420665;27.799579254;1.96623387753;-64.9764150943;16926000;-11.2685125563;391.704794112;11024000;98872000;3453000;71386000
018066;02.783.423/0001-50;ALTERE SECURITIZADORA S.A.;2020;-108.333333333;-108.333333333;0;;-59;24000;;;100000;24000;-26000;24000
018066;02.783.423/0001-50;ALTERE SECURITIZADORA S.A.;2021;145.454545455;-2133.33333333;1566.66666667;1;-318.75;3000;-68;-87.5;32000;3000;-64000;-44000
018066;02.783.423/0001-50;ALTERE SECURITIZADORA S.A.;2022;37.1428571429;-866.666666667;2433.33333333;1.5;-61.8556701031;3000;203.125;0;97000;3000;-26000;-70000
018066;02.783.423/0001-50;ALTERE SECURITIZADORA S.A.;2023;53.2894736842;;;;-187.755102041;0;-49.4845360825;-100;49000;0;-81000;-152000
017965;02.796.775/0001-40;GAMA PARTICIPACOES S.A.;2020;-8.86185925282;-8.02517702596;9.44138473643;;;1088000;;;0;1271000;-102000;1151000
017965;02.796.775/0001-40;GAMA PARTICIPACOES S.A.;2021;-8.27845719661;-7.41989881956;10.370994941;;;1017000;;-6.68764752164;0;1186000;-88000;1063000
017965;02.796.775/0001-40;GAMA PARTICIPACOES S.A.;2022;-1.62523900574;-1.62368672397;0.0955109837631;1047;;1024000;;-11.7200674536;0;1047000;-17000;1046000
017965;02.796.775/0001-40;GAMA PARTICIPACOES S.A.;2023;0.190839694656;0.190657769304;0.095328884652;1049;;1011000;;0.191021967526;0;1049000;2000;1048000
017965;02.796.775/0001-40;GAMA PARTICIPACOES S.A.;2024;-3.96825396825;-3.96432111001;0.0991080277502;1009;;975000;;-3.81315538608;0;1009000;-40000;1008000
017965;02.796.775/0001-40;GAMA PARTICIPACOES S.A.;2025;-2.43902439024;-2.43654822335;0.10152284264;985;;933000;;-2.37859266601;0;985000;-24000;984000
017973;02.800.026/0001-40;COGNA EDUCAÇÃO S.A.;2020;-40.6421515357;-18.8599206829;53.5951715884;1.76209872522;-61.4313634245;2205346000;;;5269144000;30783788000;-5805798000;14285164000
017973;02.800.026/0001-40;COGNA EDUCAÇÃO S.A.;2021;-3.72520163153;-1.79913598965;51.7036615031;1.70448720756;1.64091805518;1601468000;-9.32005274481;-7.37704859454;4778057000;28512853000;-512985000;13770664000
017973;02.800.026/0001-40;COGNA EDUCAÇÃO S.A.;2022;-4.08565929795;-2.04948707513;49.8370538101;1.24339674016;5.95624446948;121772000;6.57474366672;-7.42157229934;5092202000;26396751000;-540998000;13241388000
017973;02.800.026/0001-40;COGNA EDUCAÇÃO S.A.;2023;-4.02441186755;-2.03435625027;49.4496011535;1.35813059879;12.5913230348;624483000;14.1902461843;-4.77667876626;5814798000;25135863000;-511353000;12706279000
017973;02.800.026/0001-40;COGNA EDUCAÇÃO S.A.;2024;7.32093847717;4.09758103172;44.0292929042;1.60613483176;21.1555954197;94965000;9.90223564086;-3.72162674502;6390593000;24200400000;991631000;13545135000
017973;02.800.026/0001-40;COGNA EDUCAÇÃO S.A.;2025;4.35559932366;2.42936332884;44.2243616017;1.66118198616;18.6273589027;78452000;9.7967434321;-0.319883142427;7016663000;24122987000;586035000;13454750000
018821;02.846.056/0001-97;CCR S.A.;2020;1.08457910955;0.257448588312;76.2628114404;1.06608829847;20.5759352362;3548987000;;;9889480000;33448620000;86113000;7939762000
018821;02.846.056/0001-97;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2021;9.40479581592;1.94793343451;79.2878710752;1.35146875116;29.7527565395;4593600000;23.8108272629;23.6417047998;12244247000;41356444000;805596000;8565800000
018821;02.846.056/0001-97;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2022;35.6277515806;8.33314539055;76.6105212346;1.17225869892;52.7178599634;5229073000;56.6588047432;22.2235161224;19181691000;50547300000;4212180000;11822750000
018821;02.846.056/0001-97;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2023;14.1811464799;3.39384096797;76.067936589;1.29620591765;32.8732604525;4548717000;-1.29793561996;8.10296890239;18932725000;54643132000;1854501000;13077229000
018821;02.846.056/0001-97;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2024;9.36728284628;2.2194236641;76.3066440876;1.70276563493;24.9216906277;4187905000;15.0589310308;8.15100971884;21783791000;59097099000;1311615000;14002086000
018821;02.846.056/0001-97;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2025;21.5170308965;4.93353903963;77.0714692778;1.54268199549;38.5567655643;3651544000;-13.4648096835;20.1647309287;18850645000;71013870000;3503497000;16282437000
022454;02.860.694/0001-62;T4F ENTRETENIMENTO S.A.;2020;-57.6006906608;-20.6745785065;64.1070649165;1.40387708874;-199.177232601;201914000;;;39987000;529249000;-109420000;189963000
022454;02.860.694/0001-62;T4F ENTRETENIMENTO S.A.;2021;-47.7836013147;-11.9247580797;75.0442458257;1.22398956303;-179.232930957;223975000;-21.6895491035;2.27586636914;31314000;541294000;-64548000;135084000
022454;02.860.694/0001-62;T4F ENTRETENIMENTO S.A.;2022;-7.37426747135;-1.64284531221;77.721918569;1.1207674222;10.4078954979;180011000;949.022801303;-5.19107915477;328491000;513195000;-8431000;114330000
022454;02.860.694/0001-62;T4F ENTRETENIMENTO S.A.;2023;32.2760976746;11.5642243855;64.1709338531;1.21882201821;12.7982442121;146200000;113.329436727;-1.93610615848;700768000;503259000;58198000;180313000
022454;02.860.694/0001-62;T4F ENTRETENIMENTO S.A.;2024;-49.6822103309;-16.6250478109;66.5372218744;1.19219193739;-17.3989158125;111913000;-76.3610781314;-18.4374248647;165654000;410471000;-68241000;137355000
022454;02.860.694/0001-62;T4F ENTRETENIMENTO S.A.;2025;-52.1947426026;-16.1016120864;69.1508928228;1.30154085648;-12.2894365613;71440000;9.12202542649;-17.7440062757;180765000;337637000;-54365000;104158000
020575;02.916.265/0001-60;JBS S.A.;2020;10.6901726887;2.84181787349;73.4165391314;1.4824772021;7.58799977552;15496570000;;;270204212000;163801806000;4654949000;43544189000
020575;02.916.265/0001-60;JBS S.A.;2021;42.9520121883;9.91248159255;76.9219622375;1.40315702616;9.20174264766;23239150000;29.7890800459;26.4388476889;350695561000;207109116000;20529653000;47796720000
020575;02.916.265/0001-60;JBS S.A.;2022;32.5268052832;7.78492389154;76.0661281556;1.43928119071;6.57225526048;13182158000;6.88803671513;0.483567319171;374851600000;208110628000;16201254000;49808931000
020575;02.916.265/0001-60;JBS S.A.;2023;-1.55142825786;-0.353727104927;77.1999057556;1.64053703895;1.47049417932;22122405000;-2.94384844562;-0.95072463094;363816537000;206132069000;-729145000;46998306000
020575;02.916.265/0001-60;JBS S.A.;2024;21.2505528542;4.2486949922;80.0066613732;1.46872410915;5.70419829763;34761540000;14.6050164289;22.2206924047;416952002000;251936042000;10703994000;50370426000
020575;02.916.265/0001-60;JBS S.A.;2025;24.2968351386;5.06114964216;79.1695107067;1.5966357569;4.85775687381;25054137000;15.260999994;-1.6857536406;480583047000;247689021000;12535912000;51594835000
019771;02.919.555/0001-67;ARTERIS S.A.;2020;-0.756148680212;-0.29800601454;60.5889658556;0.531434638476;11.6693177082;784074000;;;3625619000;16170479000;-48189000;6372953000
019771;02.919.555/0001-67;ARTERIS S.A.;2021;-2.45293211142;-0.874818386374;64.335809283;1.04460532328;14.5823719643;1304901000;18.2857051444;12.0913301331;4288589000;18125705000;-158567000;6464386000
019771;02.919.555/0001-67;ARTERIS S.A.;2022;-33.4539384315;-8.98891001399;73.1304879622;0.896568575812;-8.75228745406;1032106000;12.8318661453;-0.541661689849;4838895000;18027525000;-1620478000;4843908000
019771;02.919.555/0001-67;ARTERIS S.A.;2023;-10.0454252698;-2.33252076964;76.7802685601;0.644695241526;7.44334528277;1246350000;23.8454027211;5.15516134356;5992749000;18956873000;-442173000;4401735000
019771;02.919.555/0001-67;ARTERIS S.A.;2024;-23.6323645313;-4.02405192113;82.9722839803;1.05212803162;12.0389395203;2018567000;10.5886964396;10.2982490836;6627303000;20909099000;-841393000;3560342000
